AAA,2013J,75091,546911,-10,1
AAA,2013J,75091,546719,-10,17
AAA,2013J,75091,546975,-10,1
AAA,2013J,75091,546986,-10,1
AAA,2013J,75091,546732,-10,50
AAA,2013J,75091,546879,-10,7
AAA,2013J,75091,547050,-10,1
AAA,2013J,75091,546876,-10,11
AAA,2013J,75091,547020,-10,1
AAA,2013J,75091,546874,-10,2
AAA,2013J,75091,547013,-10,2
AAA,2013J,75091,546652,-10,6
AAA,2013J,75091,546990,-10,1
AAA,2013J,75091,546681,-10,16
AAA,2013J,75091,546667,-10,3
AAA,2013J,75091,546871,-10,16
AAA,2013J,75091,546684,-10,1
AAA,2013J,75091,546662,-10,29
AAA,2013J,75091,546907,-10,2
AAA,2013J,75091,546688,-10,10
AAA,2013J,75091,546614,-10,55
AAA,2013J,75091,546672,-10,1
AAA,2013J,57506,546614,-10,3
AAA,2013J,57506,546883,-10,1
AAA,2013J,57506,546719,-10,1
AAA,2013J,57506,546876,-10,1
AAA,2013J,57506,546681,-10,1
AAA,2013J,77367,546986,-10,1
AAA,2013J,77367,546652,-10,4
AAA,2013J,77367,546662,-10,6
AAA,2013J,77367,546652,-10,4
AAA,2013J,77367,547009,-10,1
AAA,2013J,77367,546614,-10,10
AAA,2013J,77367,546652,-10,1
AAA,2013J,94961,546879,-10,5
AAA,2013J,94961,546672,-10,1
AAA,2013J,94961,546670,-10,1
AAA,2013J,94961,546671,-10,1
AAA,2013J,94961,546662,-10,12
AAA,2013J,94961,546668,-10,1
AAA,2013J,94961,546614,-10,6
AAA,2013J,94961,546652,-10,2
AAA,2013J,94961,546667,-10,10
AAA,2013J,94961,546652,-10,2
AAA,2013J,98094,546990,-10,2
AAA,2013J,98094,546652,-10,3
AAA,2013J,98094,546876,-10,5
AAA,2013J,98094,546731,-10,3
AAA,2013J,98094,546669,-10,9
AAA,2013J,98094,546879,-10,16
AAA,2013J,98094,546671,-10,2
AAA,2013J,98094,546681,-10,3
AAA,2013J,98094,546719,-10,14
AAA,2013J,98094,546668,-10,1
AAA,2013J,98094,546714,-10,25
AAA,2013J,98094,546672,-10,1
AAA,2013J,98094,546701,-10,3
AAA,2013J,98094,546700,-10,1
AAA,2013J,98094,546667,-10,29
AAA,2013J,98094,546874,-10,2
AAA,2013J,98094,546907,-10,2
AAA,2013J,98094,546871,-10,20
AAA,2013J,98094,546614,-10,38
AAA,2013J,98094,547009,-10,2
AAA,2013J,98094,547013,-10,1
AAA,2013J,98094,546961,-10,2
AAA,2013J,98094,547050,-10,2
AAA,2013J,98094,546911,-10,2
AAA,2013J,98094,546948,-10,5
AAA,2013J,98094,546662,-10,43
AAA,2013J,98094,546986,-10,4
AAA,2013J,101781,546614,-10,5
AAA,2013J,101781,546652,-10,1
AAA,2013J,101781,546662,-10,4
AAA,2013J,102806,546719,-10,3
AAA,2013J,102806,546667,-10,2
AAA,2013J,102806,546879,-10,1
AAA,2013J,102806,546614,-10,4
AAA,2013J,106577,546986,-10,1
AAA,2013J,106577,546652,-10,1
AAA,2013J,106577,546879,-10,1
AAA,2013J,106577,546614,-10,6
AAA,2013J,106577,546714,-10,1
AAA,2013J,104476,547009,-10,1
AAA,2013J,104476,546671,-10,1
AAA,2013J,104476,546952,-10,1
AAA,2013J,104476,546986,-10,1
AAA,2013J,104476,546668,-10,1
AAA,2013J,104476,546731,-10,4
AAA,2013J,104476,546883,-10,3
AAA,2013J,104476,546688,-10,5
AAA,2013J,104476,546662,-10,18
AAA,2013J,104476,546669,-10,22
AAA,2013J,104476,546667,-10,13
AAA,2013J,104476,546990,-10,1
AAA,2013J,104476,547013,-10,1
AAA,2013J,104476,546652,-10,3
AAA,2013J,104476,546723,-10,6
AAA,2013J,104476,546714,-10,11
AAA,2013J,104476,546719,-10,13
AAA,2013J,104476,546903,-10,1
AAA,2013J,104476,546652,-10,4
AAA,2013J,104476,546876,-10,7
AAA,2013J,104476,546684,-10,11
AAA,2013J,104476,546874,-10,1
AAA,2013J,104476,546732,-10,15
AAA,2013J,104476,546879,-10,11
AAA,2013J,104476,546614,-10,35
AAA,2013J,104476,546681,-10,15
AAA,2013J,104476,547050,-10,1
AAA,2013J,104476,546871,-10,8
AAA,2013J,104476,546948,-10,1
AAA,2013J,110175,546662,-10,4
AAA,2013J,110175,546952,-10,1
AAA,2013J,110175,546871,-10,1
AAA,2013J,110175,547009,-10,1
AAA,2013J,110175,546990,-10,1
AAA,2013J,110175,546948,-10,1
AAA,2013J,110175,546879,-10,1
AAA,2013J,110175,546986,-10,1
AAA,2013J,110175,546614,-10,8
AAA,2013J,110175,546667,-10,3
AAA,2013J,114999,546662,-10,3
AAA,2013J,114999,546614,-10,6
AAA,2013J,114999,546719,-10,3
AAA,2013J,114999,547009,-10,1
AAA,2013J,114999,546652,-10,2
AAA,2013J,114999,546652,-10,3
AAA,2013J,114999,546986,-10,2
AAA,2013J,114999,546681,-10,1
AAA,2013J,111717,546732,-10,29
AAA,2013J,111717,546719,-10,18
AAA,2013J,111717,547013,-10,2
AAA,2013J,111717,546662,-10,7
AAA,2013J,111717,546681,-10,12
AAA,2013J,111717,546652,-10,3
AAA,2013J,111717,546614,-10,9
AAA,2013J,111717,546669,-10,8
AAA,2013J,111717,546731,-10,9
AAA,2013J,111717,546986,-10,1
AAA,2013J,111717,546652,-10,1
AAA,2013J,111717,546667,-10,5
AAA,2013J,111717,546879,-10,6
AAA,2013J,111717,546876,-10,1
AAA,2013J,116692,546614,-10,16
AAA,2013J,116692,546700,-10,6
AAA,2013J,116692,546688,-10,19
AAA,2013J,116692,547013,-10,3
AAA,2013J,116692,546714,-10,6
AAA,2013J,116692,546879,-10,22
AAA,2013J,116692,546668,-10,1
AAA,2013J,116692,546681,-10,1
AAA,2013J,116692,546667,-10,8
AAA,2013J,116692,546900,-10,1
AAA,2013J,116692,546662,-10,9
AAA,2013J,116692,546669,-10,4
AAA,2013J,127582,546879,-10,1
AAA,2013J,127582,546714,-10,1
AAA,2013J,127582,546614,-10,5
AAA,2013J,127582,546667,-10,3
AAA,2013J,127582,546719,-10,1
AAA,2013J,127582,546652,-10,2
AAA,2013J,127582,546652,-10,1
AAA,2013J,129955,546879,-10,1
AAA,2013J,129955,546670,-10,2
AAA,2013J,129955,546671,-10,1
AAA,2013J,129955,546681,-10,1
AAA,2013J,129955,546667,-10,4
AAA,2013J,129955,546668,-10,4
AAA,2013J,129955,546614,-10,3
AAA,2013J,129955,546672,-10,2
AAA,2013J,132976,546614,-10,5
AAA,2013J,132976,546662,-10,2
AAA,2013J,132976,547013,-10,1
AAA,2013J,132976,546871,-10,2
AAA,2013J,132976,546667,-10,1
AAA,2013J,132976,546879,-10,4
AAA,2013J,135335,546614,-10,2
AAA,2013J,134143,546879,-10,1
AAA,2013J,134143,546614,-10,5
AAA,2013J,134143,547013,-10,1
AAA,2013J,137873,546719,-10,1
AAA,2013J,137873,546681,-10,1
AAA,2013J,137873,546879,-10,1
AAA,2013J,137873,546652,-10,3
AAA,2013J,137873,546614,-10,7
AAA,2013J,137873,546652,-10,2
AAA,2013J,137873,546667,-10,3
AAA,2013J,118983,546871,-10,1
AAA,2013J,118983,546879,-10,1
AAA,2013J,118983,546688,-10,1
AAA,2013J,118983,546667,-10,3
AAA,2013J,118983,546614,-10,2
AAA,2013J,123044,546614,-10,2
AAA,2013J,123044,546662,-10,1
AAA,2013J,144801,546871,-10,3
AAA,2013J,144801,546652,-10,3
AAA,2013J,144801,546681,-10,8
AAA,2013J,144801,546669,-10,6
AAA,2013J,144801,546668,-10,1
AAA,2013J,144801,546986,-10,1
AAA,2013J,144801,546667,-10,6
AAA,2013J,144801,546662,-10,2
AAA,2013J,144801,547013,-10,2
AAA,2013J,144801,546652,-10,6
AAA,2013J,144801,546714,-10,3
AAA,2013J,144801,546652,-10,1
AAA,2013J,144801,546876,-10,4
AAA,2013J,144801,546719,-10,3
AAA,2013J,144801,546883,-10,2
AAA,2013J,144801,546879,-10,7
AAA,2013J,144801,546614,-10,18
AAA,2013J,146188,546662,-10,4
AAA,2013J,145130,546670,-10,1
AAA,2013J,145130,546671,-10,1
AAA,2013J,145130,546672,-10,1
AAA,2013J,145130,546681,-10,1
AAA,2013J,145130,546719,-10,2
AAA,2013J,145130,546879,-10,5
AAA,2013J,146188,546614,-10,5
AAA,2013J,146188,546669,-10,5
AAA,2013J,145130,546668,-10,1
AAA,2013J,145130,546614,-10,1
AAA,2013J,146188,546667,-10,5
AAA,2013J,145130,546667,-10,3
AAA,2013J,146188,546879,-10,3
AAA,2013J,146188,547020,-10,1
AAA,2013J,146188,547013,-10,1
AAA,2013J,146188,546871,-10,2
AAA,2013J,146188,546986,-10,1
AAA,2013J,147756,546986,-10,1
AAA,2013J,147756,546614,-10,4
AAA,2013J,147756,546662,-10,10
AAA,2013J,148993,546614,-10,15
AAA,2013J,148993,546652,-10,1
AAA,2013J,148993,546667,-10,3
AAA,2013J,148993,546652,-10,4
AAA,2013J,148993,546662,-10,32
AAA,2013J,148993,546700,-10,2
AAA,2013J,148993,546719,-10,5
AAA,2013J,148993,546714,-10,20
AAA,2013J,148993,546652,-10,5
AAA,2013J,148993,547013,-10,2
AAA,2013J,148993,546879,-10,5
AAA,2013J,148993,546876,-10,1
AAA,2013J,148993,546900,-10,1
AAA,2013J,148993,546681,-10,12
AAA,2013J,235507,546954,-10,1
AAA,2013J,235507,546614,-10,2
AAA,2013J,235507,546871,-10,1
AAA,2013J,235507,546948,-10,1
AAA,2013J,238007,546614,-10,11
AAA,2013J,238007,546667,-10,5
AAA,2013J,238007,546652,-10,4
AAA,2013J,238007,546660,-10,3
AAA,2013J,238007,546876,-10,1
AAA,2013J,238007,547013,-10,1
AAA,2013J,238007,546652,-10,6
AAA,2013J,238007,546894,-10,1
AAA,2013J,238007,546719,-10,5
AAA,2013J,238007,546954,-10,1
AAA,2013J,238007,546662,-10,3
AAA,2013J,238007,546871,-10,5
AAA,2013J,238007,546681,-10,5
AAA,2013J,238007,546948,-10,2
AAA,2013J,238007,546879,-10,1
AAA,2013J,241649,546876,-10,4
AAA,2013J,241649,546879,-10,7
AAA,2013J,241649,546719,-10,10
AAA,2013J,241649,547011,-10,1
AAA,2013J,241649,546948,-10,2
AAA,2013J,241649,546667,-10,14
AAA,2013J,241649,546723,-10,3
AAA,2013J,241649,546871,-10,7
AAA,2013J,241649,546614,-10,20
AAA,2013J,241649,546684,-10,8
AAA,2013J,241649,546681,-10,10
AAA,2013J,241649,546652,-10,3
AAA,2013J,241649,546662,-10,33
AAA,2013J,241649,546652,-10,2
AAA,2013J,241649,546732,-10,18
AAA,2013J,241649,546883,-10,2
AAA,2013J,248270,546652,-10,4
AAA,2013J,248270,546667,-10,3
AAA,2013J,248270,546879,-10,2
AAA,2013J,248270,546719,-10,1
AAA,2013J,248270,546672,-10,1
AAA,2013J,248270,546668,-10,1
AAA,2013J,248270,546614,-10,22
AAA,2013J,248270,546662,-10,33
AAA,2013J,248270,546671,-10,1
AAA,2013J,248270,546670,-10,1
AAA,2013J,248270,546652,-10,4
AAA,2013J,255548,546874,-10,1
AAA,2013J,255548,546871,-10,4
AAA,2013J,255548,547050,-10,1
AAA,2013J,255548,546652,-10,4
AAA,2013J,255548,546614,-10,20
AAA,2013J,255548,546681,-10,12
AAA,2013J,255548,546667,-10,5
AAA,2013J,255548,546652,-10,5
AAA,2013J,255548,546883,-10,1
AAA,2013J,255548,546662,-10,18
AAA,2013J,255548,546876,-10,1
AAA,2013J,255548,546688,-10,1
AAA,2013J,255548,546879,-10,5
AAA,2013J,255548,546719,-10,6
AAA,2013J,258392,546667,-10,3
AAA,2013J,258392,546871,-10,1
AAA,2013J,258392,546614,-10,3
AAA,2013J,258392,546879,-10,1
AAA,2013J,256815,546986,-10,2
AAA,2013J,256815,546662,-10,3
AAA,2013J,256815,546652,-10,2
AAA,2013J,256815,547009,-10,1
AAA,2013J,256815,546667,-10,9
AAA,2013J,256815,546681,-10,17
AAA,2013J,256815,546672,-10,1
AAA,2013J,256815,546732,-10,1
AAA,2013J,256815,546719,-10,10
AAA,2013J,256815,546879,-10,3
AAA,2013J,256815,546883,-10,1
AAA,2013J,256815,546876,-10,1
AAA,2013J,256815,546652,-10,4
AAA,2013J,256815,546614,-10,24
AAA,2013J,258894,546670,-10,1
AAA,2013J,258894,546681,-10,5
AAA,2013J,258894,546614,-10,17
AAA,2013J,258894,546719,-10,4
AAA,2013J,258894,546672,-10,1
AAA,2013J,258894,546671,-10,1
AAA,2013J,258894,546714,-10,18
AAA,2013J,258894,546652,-10,3
AAA,2013J,258894,546986,-10,1
AAA,2013J,258894,546652,-10,3
AAA,2013J,258894,547009,-10,1
AAA,2013J,258894,546662,-10,14
AAA,2013J,258894,546668,-10,1
AAA,2013J,258894,546667,-10,3
AAA,2013J,258894,546879,-10,2
AAA,2013J,258894,546871,-10,4
AAA,2013J,241729,546668,-10,1
AAA,2013J,241729,546667,-10,7
AAA,2013J,241729,546614,-10,4
AAA,2013J,241729,546879,-10,5
AAA,2013J,241729,546652,-10,2
AAA,2013J,241729,546670,-10,1
AAA,2013J,241729,546671,-10,1
AAA,2013J,241729,546672,-10,1
AAA,2013J,242793,546948,-10,1
AAA,2013J,242793,546662,-10,5
AAA,2013J,242793,546652,-10,3
AAA,2013J,242793,546614,-10,12
AAA,2013J,242793,546907,-10,1
AAA,2013J,242793,546652,-10,2
AAA,2013J,242793,547020,-10,1
AAA,2013J,242793,546719,-10,1
AAA,2013J,242793,546681,-10,1
AAA,2013J,242793,546986,-10,1
AAA,2013J,242793,546871,-10,3
AAA,2013J,246834,546672,-10,1
AAA,2013J,246834,546652,-10,16
AAA,2013J,246834,546652,-10,14
AAA,2013J,246834,546662,-10,11
AAA,2013J,246834,547050,-10,3
AAA,2013J,246834,546879,-10,2
AAA,2013J,246834,546667,-10,3
AAA,2013J,246834,546871,-10,2
AAA,2013J,246834,546668,-10,1
AAA,2013J,246834,546670,-10,1
AAA,2013J,246834,546652,-10,1
AAA,2013J,246834,547050,-10,1
AAA,2013J,246834,547050,-10,1
AAA,2013J,246834,546614,-10,7
AAA,2013J,246834,546671,-10,1
AAA,2013J,246834,546688,-10,9
AAA,2013J,262934,546874,-10,1
AAA,2013J,262934,546719,-10,6
AAA,2013J,262934,546952,-10,1
AAA,2013J,262934,546876,-10,2
AAA,2013J,262934,546681,-10,1
AAA,2013J,262934,546871,-10,9
AAA,2013J,262934,546652,-10,9
AAA,2013J,262934,546684,-10,2
AAA,2013J,262934,546873,-10,1
AAA,2013J,262934,546948,-10,1
AAA,2013J,262934,546671,-10,1
AAA,2013J,262934,546961,-10,1
AAA,2013J,262934,546667,-10,5
AAA,2013J,262934,546668,-10,1
AAA,2013J,262934,546662,-10,16
AAA,2013J,262934,546879,-10,5
AAA,2013J,262934,546652,-10,1
AAA,2013J,262934,546652,-10,8
AAA,2013J,262934,546672,-10,1
AAA,2013J,262934,546894,-10,1
AAA,2013J,262934,546614,-10,18
AAA,2013J,262934,546732,-10,1
AAA,2013J,262934,546670,-10,1
AAA,2013J,271251,546900,-10,1
AAA,2013J,271251,546672,-10,1
AAA,2013J,271251,546871,-10,2
AAA,2013J,271251,546669,-10,10
AAA,2013J,271251,546668,-10,1
AAA,2013J,271251,546681,-10,4
AAA,2013J,271251,546986,-10,1
AAA,2013J,271251,546883,-10,1
AAA,2013J,271251,547013,-10,1
AAA,2013J,271251,546983,-10,1
AAA,2013J,271251,546652,-10,5
AAA,2013J,271251,546614,-10,12
AAA,2013J,271251,546723,-10,5
AAA,2013J,271251,546879,-10,7
AAA,2013J,271251,546689,-10,2
AAA,2013J,271251,546719,-10,6
AAA,2013J,271251,546667,-10,4
AAA,2013J,271251,546670,-10,1
AAA,2013J,271251,546876,-10,4
AAA,2013J,271251,546652,-10,1
AAA,2013J,271251,546662,-10,21
AAA,2013J,271251,546671,-10,1
AAA,2013J,279572,546614,-10,16
AAA,2013J,279572,546871,-10,5
AAA,2013J,279572,546672,-10,1
AAA,2013J,279572,546652,-10,3
AAA,2013J,279572,546688,-10,1
AAA,2013J,279572,546732,-10,25
AAA,2013J,279572,547013,-10,3
AAA,2013J,279572,546667,-10,6
AAA,2013J,279572,546879,-10,13
AAA,2013J,279572,546684,-10,1
AAA,2013J,279572,546681,-10,9
AAA,2013J,279572,546671,-10,1
AAA,2013J,279572,546668,-10,1
AAA,2013J,279572,546876,-10,2
AAA,2013J,279572,546652,-10,1
AAA,2013J,279572,546719,-10,3
AAA,2013J,279572,546662,-10,19
AAA,2013J,279572,546670,-10,1
AAA,2013J,281250,546652,-10,1
AAA,2013J,281250,546652,-10,3
AAA,2013J,281250,546670,-10,1
AAA,2013J,281250,547050,-10,1
AAA,2013J,281250,546879,-10,3
AAA,2013J,281250,546667,-10,7
AAA,2013J,281250,546614,-10,5
AAA,2013J,281250,546668,-10,1
AAA,2013J,281250,547013,-10,1
AAA,2013J,281250,546652,-10,3
AAA,2013J,281250,546662,-10,1
AAA,2013J,281250,546871,-10,2
AAA,2013J,281250,546681,-10,2
AAA,2013J,282821,546652,-10,1
AAA,2013J,282821,547050,-10,3
AAA,2013J,282821,546879,-10,2
AAA,2013J,282821,546871,-10,2
AAA,2013J,282821,546614,-10,7
AAA,2013J,282821,546714,-10,21
AAA,2013J,282821,546667,-10,2
AAA,2013J,282821,546662,-10,27
AAA,2013J,282821,546652,-10,3
AAA,2013J,291334,546614,-10,21
AAA,2013J,291334,546669,-10,11
AAA,2013J,291334,546719,-10,5
AAA,2013J,291334,546681,-10,1
AAA,2013J,291334,546688,-10,1
AAA,2013J,291334,546714,-10,18
AAA,2013J,291334,546652,-10,4
AAA,2013J,291334,546662,-10,35
AAA,2013J,291334,546667,-10,5
AAA,2013J,291334,546876,-10,1
AAA,2013J,291334,547011,-10,1
AAA,2013J,291334,546732,-10,1
AAA,2013J,291334,546948,-10,1
AAA,2013J,291334,546879,-10,10
AAA,2013J,291334,546652,-10,2
AAA,2013J,291334,547013,-10,3
AAA,2013J,291334,546871,-10,8
AAA,2013J,291334,546731,-10,3
AAA,2013J,296332,546652,-10,1
AAA,2013J,296332,546986,-10,1
AAA,2013J,296332,546879,-10,1
AAA,2013J,296332,547013,-10,1
AAA,2013J,296332,546871,-10,1
AAA,2013J,296332,546662,-10,4
AAA,2013J,296332,546652,-10,2
AAA,2013J,296332,546614,-10,7
AAA,2013J,296332,546667,-10,3
AAA,2013J,298696,546986,-10,1
AAA,2013J,298696,546614,-10,1
AAA,2013J,298696,546662,-10,1
AAA,2013J,298696,547009,-10,1
AAA,2013J,300398,546681,-10,3
AAA,2013J,300398,546731,-10,10
AAA,2013J,300398,546652,-10,4
AAA,2013J,300398,546719,-10,8
AAA,2013J,300398,546879,-10,13
AAA,2013J,300398,546732,-10,13
AAA,2013J,300398,546671,-10,3
AAA,2013J,300398,546669,-10,2
AAA,2013J,300398,546668,-10,2
AAA,2013J,300398,546662,-10,9
AAA,2013J,300398,546614,-10,28
AAA,2013J,300398,546652,-10,4
AAA,2013J,300398,546672,-10,2
AAA,2013J,300398,546670,-10,2
AAA,2013J,300398,546667,-10,7
AAA,2013J,287548,546731,-10,1
AAA,2013J,287548,546681,-10,1
AAA,2013J,287548,546614,-10,4
AAA,2013J,287548,546719,-10,1
AAA,2013J,302302,546879,-10,4
AAA,2013J,302302,546667,-10,8
AAA,2013J,302302,546652,-10,2
AAA,2013J,302302,546652,-10,2
AAA,2013J,302302,546662,-10,1
AAA,2013J,302302,546614,-10,6
AAA,2013J,302302,547013,-10,1
AAA,2013J,305539,546879,-10,1
AAA,2013J,305539,546669,-10,4
AAA,2013J,305539,546614,-10,2
AAA,2013J,305539,546667,-10,2
AAA,2013J,306897,546719,-10,6
AAA,2013J,306897,546681,-10,3
AAA,2013J,306897,546983,-10,1
AAA,2013J,306897,546982,-10,2
AAA,2013J,306897,546948,-10,1
AAA,2013J,306897,546900,-10,1
AAA,2013J,306897,546896,-10,1
AAA,2013J,306466,546662,-10,20
AAA,2013J,306897,546614,-10,62
AAA,2013J,306897,546678,-10,1
AAA,2013J,306897,546986,-10,2
AAA,2013J,306897,546738,-10,1
AAA,2013J,306466,546688,-10,2
AAA,2013J,306466,546652,-10,1
AAA,2013J,306897,546716,-10,1
AAA,2013J,306897,546714,-10,4
AAA,2013J,306897,546725,-10,1
AAA,2013J,306897,546662,-10,12
AAA,2013J,306897,546731,-10,1
AAA,2013J,306897,547013,-10,3
AAA,2013J,306897,546667,-10,5
AAA,2013J,306897,546723,-10,1
AAA,2013J,306897,546883,-10,3
AAA,2013J,306466,546652,-10,5
AAA,2013J,306897,546879,-10,7
AAA,2013J,306897,546874,-10,2
AAA,2013J,306466,546879,-10,3
AAA,2013J,306897,546652,-10,2
AAA,2013J,306897,546876,-10,5
AAA,2013J,306897,546669,-10,5
AAA,2013J,306897,546871,-10,3
AAA,2013J,306466,546986,-10,1
AAA,2013J,306466,547009,-10,1
AAA,2013J,306466,546652,-10,4
AAA,2013J,306466,547013,-10,1
AAA,2013J,306897,546676,-10,1
AAA,2013J,306897,546680,-10,1
AAA,2013J,306897,546739,-10,1
AAA,2013J,306897,546652,-10,2
AAA,2013J,306466,546614,-10,4
AAA,2013J,307866,546652,-10,3
AAA,2013J,307866,546879,-10,3
AAA,2013J,307866,546614,-10,9
AAA,2013J,307866,546667,-10,5
AAA,2013J,307866,546662,-10,5
AAA,2013J,307866,546652,-10,1
AAA,2013J,307866,546652,-10,2
AAA,2013J,312537,546667,-10,2
AAA,2013J,312537,546652,-10,2
AAA,2013J,312537,546614,-10,8
AAA,2013J,312782,546986,-10,1
AAA,2013J,312537,546879,-10,1
AAA,2013J,312782,546652,-10,1
AAA,2013J,312537,546652,-10,1
AAA,2013J,312782,546614,-10,16
AAA,2013J,312782,546652,-10,3
AAA,2013J,312782,547013,-10,1
AAA,2013J,312782,546879,-10,2
AAA,2013J,312782,546652,-10,5
AAA,2013J,312782,547009,-10,1
AAA,2013J,312782,546667,-10,1
AAA,2013J,155854,547013,-10,1
AAA,2013J,155550,547013,-10,1
AAA,2013J,155550,546714,-10,1
